"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Northwest Territories","2016A000261","Chained (2017) dollars","Imports from other provinces","Dollars","81","millions","6","v62788661","13.1.34","2348","","","","0"
"2017","Northwest Territories","2016A000261","Chained (2017) dollars","Imports from other provinces","Dollars","81","millions","6","v62788661","13.1.34","2282","","","","0"
"2018","Northwest Territories","2016A000261","Chained (2017) dollars","Imports from other provinces","Dollars","81","millions","6","v62788661","13.1.34","2275","","","","0"
"2019","Northwest Territories","2016A000261","Chained (2017) dollars","Imports from other provinces","Dollars","81","millions","6","v62788661","13.1.34","2103","","","","0"
"2020","Northwest Territories","2016A000261","Chained (2017) dollars","Imports from other provinces","Dollars","81","millions","6","v62788661","13.1.34","1997","","","","0"
"2021","Northwest Territories","2016A000261","Chained (2017) dollars","Imports from other provinces","Dollars","81","millions","6","v62788661","13.1.34","2032","","","","0"
"2022","Northwest Territories","2016A000261","Chained (2017) dollars","Imports from other provinces","Dollars","81","millions","6","v62788661","13.1.34","2102","","","","0"
"2023","Northwest Territories","2016A000261","Chained (2017) dollars","Imports from other provinces","Dollars","81","millions","6","v62788661","13.1.34","2222","","","","0"
"2015","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of goods from other provinces","Dollars","81","millions","6","v62788662","13.1.35","682","","","","0"
"2016","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of goods from other provinces","Dollars","81","millions","6","v62788662","13.1.35","645","","","","0"
"2017","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of goods from other provinces","Dollars","81","millions","6","v62788662","13.1.35","654","","","","0"
"2018","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of goods from other provinces","Dollars","81","millions","6","v62788662","13.1.35","646","","","","0"
"2019","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of goods from other provinces","Dollars","81","millions","6","v62788662","13.1.35","555","","","","0"
"2020","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of goods from other provinces","Dollars","81","millions","6","v62788662","13.1.35","577","","","","0"
"2021","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of goods from other provinces","Dollars","81","millions","6","v62788662","13.1.35","554","","","","0"
"2022","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of goods from other provinces","Dollars","81","millions","6","v62788662","13.1.35","542","","","","0"
"2023","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of goods from other provinces","Dollars","81","millions","6","v62788662","13.1.35","528","","","","0"
"2015","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of services from other provinces","Dollars","81","millions","6","v62788663","13.1.36","1822","","","","0"
"2016","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of services from other provinces","Dollars","81","millions","6","v62788663","13.1.36","1703","","","","0"
"2017","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of services from other provinces","Dollars","81","millions","6","v62788663","13.1.36","1629","","","","0"
"2018","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of services from other provinces","Dollars","81","millions","6","v62788663","13.1.36","1629","","","","0"
"2019","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of services from other provinces","Dollars","81","millions","6","v62788663","13.1.36","1552","","","","0"
"2020","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of services from other provinces","Dollars","81","millions","6","v62788663","13.1.36","1423","","","","0"
"2021","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of services from other provinces","Dollars","81","millions","6","v62788663","13.1.36","1482","","","","0"
"2022","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of services from other provinces","Dollars","81","millions","6","v62788663","13.1.36","1572","","","","0"
"2023","Northwest Territories","2016A000261","Chained (2017) dollars","Imports of services from other provinces","Dollars","81","millions","6","v62788663","13.1.36","1727","","","","0"
"2015","Northwest Territories","2016A000261","Chained (2017) dollars","Statistical discrepancy","Dollars","81","millions","6","v62788664","13.1.37","5","","","","0"
"2016","Northwest Territories","2016A000261","Chained (2017) dollars","Statistical discrepancy","Dollars","81","millions","6","v62788664","13.1.37","1","","","","0"
"2017","Northwest Territories","2016A000261","Chained (2017) dollars","Statistical discrepancy","Dollars","81","millions","6","v62788664","13.1.37","-1","","","","0"
"2018","Northwest Territories","2016A000261","Chained (2017) dollars","Statistical discrepancy","Dollars","81","millions","6","v62788664","13.1.37","3","","","","0"
"2019","Northwest Territories","2016A000261","Chained (2017) dollars","Statistical discrepancy","Dollars","81","millions","6","v62788664","13.1.37","-2","","","","0"
"2020","Northwest Territories","2016A000261","Chained (2017) dollars","Statistical discrepancy","Dollars","81","millions","6","v62788664","13.1.37","-3","","","","0"
"2021","Northwest Territories","2016A000261","Chained (2017) dollars","Statistical discrepancy","Dollars","81","millions","6","v62788664","13.1.37","0","","","","0"
"2022","Northwest Territories","2016A000261","Chained (2017) dollars","Statistical discrepancy","Dollars","81","millions","6","v62788664","13.1.37","2","","","","0"
"2023","Northwest Territories","2016A000261","Chained (2017) dollars","Statistical discrepancy","Dollars","81","millions","6","v62788664","13.1.37","1","","","","0"
"2015","Northwest Territories","2016A000261","Chained (2017) dollars","Gross domestic product at market prices","Dollars","81","millions","6","v62788665","13.1.38","4539","","","","0"
"2016","Northwest Territories","2016A000261","Chained (2017) dollars","Gross domestic product at market prices","Dollars","81","millions","6","v62788665","13.1.38","4475","","","","0"
"2017","Northwest Territories","2016A000261","Chained (2017) dollars","Gross domestic product at market prices","Dollars","81","millions","6","v62788665","13.1.38","4628","","","","0"
"2018","Northwest Territories","2016A000261","Chained (2017) dollars","Gross domestic product at market prices","Dollars","81","millions","6","v62788665","13.1.38","4684","","","","0"
"2019","Northwest Territories","2016A000261","Chained (2017) dollars","Gross domestic product at market prices","Dollars","81","millions","6","v62788665","13.1.38","4502","","","","0"
"2020","Northwest Territories","2016A000261","Chained (2017) dollars","Gross domestic product at market prices","Dollars","81","millions","6","v62788665","13.1.38","4097","","","","0"
"2021","Northwest Territories","2016A000261","Chained (2017) dollars","Gross domestic product at market prices","Dollars","81","millions","6","v62788665","13.1.38","4238","","","","0"
"2022","Northwest Territories","2016A000261","Chained (2017) dollars","Gross domestic product at market prices","Dollars","81","millions","6","v62788665","13.1.38","4352","","","","0"
"2023","Northwest Territories","2016A000261","Chained (2017) dollars","Gross domestic product at market prices","Dollars","81","millions","6","v62788665","13.1.38","4330","","","","0"
"2015","Northwest Territories","2016A000261","Chained (2017) dollars","Final domestic demand","Dollars","81","millions","6","v62788666","13.1.39","5819","","","","0"
"2016","Northwest Territories","2016A000261","Chained (2017) dollars","Final domestic demand","Dollars","81","millions","6","v62788666","13.1.39","5671","","","","0"
"2017","Northwest Territories","2016A000261","Chained (2017) dollars","Final domestic demand","Dollars","81","millions","6","v62788666","13.1.39","5282","","","","0"
"2018","Northwest Territories","2016A000261","Chained (2017) dollars","Final domestic demand","Dollars","81","millions","6","v62788666","13.1.39","5331","","","","0"
"2019","Northwest Territories","2016A000261","Chained (2017) dollars","Final domestic demand","Dollars","81","millions","6","v62788666","13.1.39","5207","","","","0"
"2020","Northwest Territories","2016A000261","Chained (2017) dollars","Final domestic demand","Dollars","81","millions","6","v62788666","13.1.39","5044","","","","0"
"2021","Northwest Territories","2016A000261","Chained (2017) dollars","Final domestic demand","Dollars","81","millions","6","v62788666","13.1.39","5264","","","","0"
"2022","Northwest Territories","2016A000261","Chained (2017) dollars","Final domestic demand","Dollars","81","millions","6","v62788666","13.1.39","5437","","","","0"
"2023","Northwest Territories","2016A000261","Chained (2017) dollars","Final domestic demand","Dollars","81","millions","6","v62788666","13.1.39","5586","","","","0"
"2015","Nunavut","2016A000262","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62788745","14.1.1","2681","","","","0"
"2016","Nunavut","2016A000262","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62788745","14.1.1","2709","","","","0"
"2017","Nunavut","2016A000262","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62788745","14.1.1","2796","","","","0"
"2018","Nunavut","2016A000262","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62788745","14.1.1","2983","","","","0"
"2019","Nunavut","2016A000262","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62788745","14.1.1","2953","","","","0"
"2020","Nunavut","2016A000262","Chained (2017) dollars","Final consumption expenditure","Dollars","81","millions","6","v62788745","14.1.1","3006","","","","0"
