"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","43497","","","","0"
"2022-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","43538","","","","0"
"2023-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","43825","","","","0"
"2023-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","43969","","","","0"
"2023-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44134","","","","0"
"2023-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44437","","","","0"
"2023-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44152","","","","0"
"2023-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44176","","","","0"
"2023-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44176","","","","0"
"2023-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44178","","","","0"
"2023-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44202","","","","0"
"2023-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44207","","","","0"
"2023-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44345","","","","0"
"2023-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44371","","","","0"
"2024-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44519","","","","0"
"2024-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44526","","","","0"
"2024-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44467","","","","0"
"2024-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44513","","","","0"
"2024-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44507","","","","0"
"2024-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44522","","","","0"
"2024-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44518","","","","0"
"2024-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44459","","","","0"
"2024-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44357","","","","0"
"2024-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44175","","","","0"
"2024-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44199","","","","0"
"2024-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","August 29, 2025","Dollars","81","millions","6","v1775496705","1.1.1.262.127","44159","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","41330","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","41413","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","37514","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","30765","","","","0"
"2020-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","32282","","","","0"
"2020-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","34054","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","36424","","","","0"
"2020-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","37505","","","","0"
"2020-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","38075","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","38339","","","","0"
"2020-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","38424","","","","0"
"2020-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","38367","","","","0"
"2021-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","38240","","","","0"
"2021-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","38311","","","","0"
"2021-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","38298","","","","0"
"2021-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","38320","","","","0"
"2021-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","38612","","","","0"
"2021-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","38824","","","","0"
"2021-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","39473","","","","0"
"2021-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","39938","","","","0"
"2021-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","40404","","","","0"
"2021-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","40785","","","","0"
"2021-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Other services (except public administration) [81]","July 31, 2025","Dollars","81","millions","6","v1775348954","1.1.1.262.126","40957","","","","0"
