transaction_date,prod_code,store_label,stock_level,qty_sold,qty_ordered,forecasted_demand,unit_price,discount_percent,weather_type,promo_flag,competitor_price,season,revenue
2022-11-29,P0006,S058,262,467,615,479.19,55.59,15,Snowy,1,56.52,Winter,22067.2
2022-09-17,P0007,S002,394,365,493,367.49,47.05,0,Cloudy,1,44.17,Winter,17174.85
2022-04-05,P0024,S068,434,79,107,64.25,19.85,15,Foggy,1,16.86,Summer,1332.63
2022-07-14,P0017,S008,484,338,456,360.2,53.93,0,Foggy,0,48.89,Spring,18226.87
2022-04-20,P0016,S091,77,201,210,213.48,64.25,0,Foggy,0,66.76,Summer,12913.98
2022-02-15,P0011,S073,481,100,194,119.56,19.99,0,Rainy,0,20.0,Spring,1999.38
2022-02-16,P0025,S001,241,393,489,390.98,23.51,0,Snowy,1,20.55,Spring,9238.51
2022-10-05,P0013,S012,228,51,51,49.52,79.14,0,Snowy,0,70.38,Winter,4036.39
2022-09-21,P0026,S086,207,350,450,440.22,70.73,0,Snowy,0,79.05,Spring,24753.92
2022-08-11,P0010,S059,194,344,527,381.19,34.34,0,Foggy,0,31.93,Summer,11812.25
2022-09-15,P0009,S066,218,210,300,180.48,78.84,0,Foggy,1,70.9,Autumn,16557.45
2022-11-05,P0022,S001,287,253,322,320.88,20.51,0,Rainy,1,19.72,Summer,5189.46
2022-01-21,P0025,S090,81,369,380,476.76,41.17,0,Rainy,0,43.53,Summer,15191.93
2022-07-18,P0005,S047,228,230,319,186.08,85.51,0,Foggy,0,88.11,Winter,19667.65
2022-09-19,P0005,S003,308,142,199,170.66,25.67,0,Rainy,0,29.78,Spring,3645.69
2022-11-17,P0025,S081,342,93,291,105.84,78.44,0,Sunny,0,72.7,Autumn,7294.61
2022-10-12,P0023,S044,247,326,336,332.83,85.31,0,Snowy,1,72.23,Spring,27811.58
2022-08-26,P0010,S076,238,117,287,146.81,19.22,15,Cloudy,0,17.86,Spring,1911.85
2022-03-12,P0010,S053,277,318,505,403.21,26.04,0,Rainy,0,25.34,Spring,8281.77
2022-08-07,P0016,S031,469,103,136,86.65,23.79,0,Cloudy,1,25.38,Autumn,2449.88
2022-12-27,P0023,S014,423,250,293,206.72,28.21,0,Snowy,0,24.56,Winter,7052.69
2022-03-15,P0002,S096,336,226,375,291.24,81.84,20,Foggy,0,84.95,Spring,14796.1
2022-05-04,P0019,S034,415,29,64,31.26,62.66,0,Cloudy,1,64.69,Summer,1817.13
2022-05-22,P0001,S076,243,138,194,140.96,82.75,5,Rainy,1,78.98,Summer,10848.16
2022-04-08,P0003,S053,401,427,558,471.22,25.46,5,Cloudy,0,29.82,Summer,10328.46
2022-11-12,P0030,S040,106,18,109,18.0,53.24,0,Snowy,0,55.29,Spring,958.39
2022-11-29,P0029,S034,107,359,500,322.74,60.26,0,Sunny,1,50.01,Winter,21633.83
2022-02-13,P0020,S015,169,221,354,204.25,58.95,5,Snowy,1,57.92,Spring,12376.6
2022-05-21,P0027,S020,380,22,87,20.19,62.86,5,Sunny,0,52.9,Autumn,1313.77
2022-09-30,P0023,S093,429,46,128,50.62,80.95,0,Foggy,0,85.56,Winter,3723.51
2022-12-14,P0005,S006,307,153,290,159.8,27.6,0,Cloudy,0,32.93,Autumn,4222.16
2022-02-21,P0014,S098,209,446,546,567.57,31.36,25,Foggy,0,35.03,Summer,10491.26
2022-05-05,P0010,S088,411,422,455,519.45,26.55,5,Sunny,0,24.63,Winter,10645.0
2022-06-24,P0002,S052,204,362,507,349.73,15.64,0,Sunny,0,17.74,Winter,5661.72
2022-05-21,P0025,S042,473,383,523,422.8,48.74,0,Cloudy,0,44.2,Autumn,18666.85
2022-11-05,P0009,S034,491,160,297,185.8,51.66,20,Snowy,0,47.69,Spring,6612.03
2022-07-20,P0023,S050,325,374,568,457.35,75.21,0,Rainy,0,81.65,Spring,28128.43
2022-11-08,P0002,S002,494,70,118,57.97,49.6,5,Snowy,1,54.15,Spring,3298.45
2022-07-01,P0026,S083,487,272,441,278.34,18.94,5,Cloudy,0,15.7,Winter,4894.89
2022-03-02,P0028,S020,480,140,210,177.63,70.05,0,Rainy,0,65.62,Summer,9806.72
2022-09-09,P0010,S045,390,181,184,187.59,33.68,25,Cloudy,0,29.32,Summer,4572.38
2022-04-06,P0025,S021,441,106,214,127.93,93.24,0,Cloudy,0,79.11,Summer,9883.42
2022-12-18,P0026,S024,256,490,601,456.4,50.33,0,Sunny,1,48.64,Autumn,24663.84
2022-01-14,P0024,S019,219,28,42,29.75,48.86,5,Sunny,1,46.12,Winter,1299.79
2022-01-12,P0005,S023,451,460,628,443.56,94.15,0,Cloudy,1,109.83,Winter,43311.22
2022-01-27,P0028,S086,486,47,102,58.89,73.03,5,Foggy,0,60.98,Winter,3260.78
2022-12-27,P0006,S057,229,281,327,353.08,90.82,5,Foggy,0,74.55,Spring,24243.64
2022-01-22,P0025,S040,192,7,188,8.12,87.4,0,Foggy,0,72.62,Winter,611.78
2022-05-13,P0016,S046,270,57,153,72.92,29.0,5,Foggy,0,27.86,Autumn,1570.38
2022-12-29,P0025,S092,194,128,165,122.4,30.51,5,Cloudy,0,26.84,Summer,3709.55
2022-04-01,P0010,S052,458,106,173,91.34,64.17,20,Snowy,0,70.79,Summer,5441.66
2022-02-02,P0014,S059,238,456,590,558.45,95.18,10,Sunny,0,81.53,Spring,39063.54
2022-06-03,P0026,S050,254,495,632,460.67,77.45,0,Snowy,1,67.35,Winter,38335.78
2022-04-07,P0010,S032,277,311,437,369.3,67.62,10,Rainy,0,72.43,Summer,18926.15
2022-06-13,P0008,S036,137,376,527,407.43,23.76,20,Cloudy,1,24.14,Spring,7146.04
2022-10-05,P0019,S016,319,282,442,306.43,95.94,5,Foggy,1,112.39,Spring,25701.11
2022-11-12,P0027,S026,338,329,420,332.24,36.05,5,Snowy,1,39.88,Spring,11267.31
2022-10-12,P0007,S092,417,329,396,404.93,17.22,0,Cloudy,0,15.32,Winter,5664.45
2022-01-09,P0009,S013,122,176,213,192.74,28.15,5,Cloudy,0,31.63,Winter,4706.27
2022-01-04,P0020,S051,372,326,335,377.1,17.66,10,Rainy,0,20.24,Summer,5181.13
2022-12-11,P0010,S076,296,318,442,361.48,69.63,10,Rainy,1,79.87,Winter,19928.9
2022-03-04,P0021,S001,92,30,159,37.8,55.82,0,Cloudy,0,58.08,Winter,1674.55
2022-12-05,P0015,S032,150,290,483,365.99,84.73,0,Sunny,0,68.27,Autumn,24571.0
2022-12-20,P0018,S080,381,148,198,130.35,54.81,0,Snowy,0,53.29,Autumn,8112.32
2022-08-07,P0012,S086,202,27,86,29.91,52.67,0,Rainy,0,51.06,Spring,1422.13
2022-08-28,P0028,S046,51,423,487,415.37,36.53,15,Sunny,0,35.88,Summer,13133.59
2022-03-27,P0022,S095,50,495,657,594.51,99.06,0,Sunny,1,88.43,Winter,49033.9
2022-09-24,P0011,S099,497,363,390,465.72,80.57,25,Rainy,0,79.63,Summer,21934.01
2022-06-25,P0023,S004,414,227,392,287.54,25.79,5,Snowy,0,20.73,Summer,5562.47
2022-06-15,P0012,S091,300,382,403,407.16,27.09,0,Foggy,0,22.23,Summer,10346.54
2022-10-09,P0015,S048,229,34,154,37.48,78.83,10,Sunny,1,73.01,Spring,2412.1
2022-06-26,P0004,S011,82,479,519,436.38,41.04,5,Snowy,0,44.71,Summer,18673.52
2022-03-05,P0001,S064,205,209,322,241.31,70.8,15,Cloudy,0,61.7,Spring,12576.83
2022-12-23,P0011,S072,345,57,157,70.37,17.06,0,Rainy,0,14.16,Spring,972.14
2022-06-08,P0018,S089,386,237,305,293.37,85.53,5,Foggy,1,73.14,Winter,19257.24
2022-03-24,P0009,S092,412,215,357,216.14,49.89,5,Cloudy,1,43.49,Spring,10190.14
2022-07-04,P0003,S057,128,232,305,222.21,65.69,10,Snowy,1,65.78,Winter,13715.62
2022-03-08,P0017,S062,297,409,468,488.93,14.5,20,Sunny,1,15.15,Spring,4744.73
2022-08-23,P0010,S005,196,455,644,580.65,23.7,15,Snowy,0,22.64,Summer,9165.43
2022-04-18,P0013,S041,293,311,312,371.32,48.07,0,Snowy,0,49.39,Spring,14951.04
2022-05-02,P0004,S054,214,3,139,2.97,90.58,5,Sunny,1,81.21,Winter,258.14
2022-11-01,P0006,S067,265,381,526,335.54,37.23,0,Cloudy,0,30.88,Spring,14184.3
2022-10-03,P0017,S016,311,256,324,327.02,63.12,0,Sunny,0,55.65,Autumn,16159.69
2022-05-19,P0007,S006,160,32,153,28.68,18.74,0,Cloudy,0,16.75,Autumn,599.54
2022-05-16,P0020,S098,423,98,195,124.43,67.71,20,Sunny,0,58.36,Spring,5308.44
2022-03-06,P0024,S015,104,310,504,384.61,89.65,0,Rainy,1,90.69,Winter,27792.79
2022-01-05,P0016,S038,286,136,271,112.84,41.8,5,Foggy,0,46.83,Spring,5400.1
2022-10-31,P0015,S083,259,499,511,578.53,93.99,25,Foggy,1,85.93,Spring,35174.94
2022-04-13,P0024,S062,422,426,515,547.18,39.8,0,Sunny,0,46.97,Spring,16953.05
2022-12-20,P0029,S050,345,447,584,545.87,92.01,0,Sunny,0,79.61,Spring,41130.12
2022-12-22,P0024,S083,132,78,149,95.8,55.28,5,Snowy,0,50.14,Spring,4096.51
2022-02-17,P0027,S027,87,12,89,11.0,74.65,10,Rainy,0,87.94,Autumn,806.26
2022-04-08,P0024,S053,160,437,493,352.95,13.12,5,Rainy,0,15.63,Summer,5445.09
2022-06-30,P0008,S041,109,76,158,92.65,79.61,20,Sunny,0,87.04,Autumn,4840.48
2022-05-22,P0013,S035,349,272,351,239.1,50.15,10,Snowy,0,54.88,Spring,12277.94
2022-12-28,P0022,S060,456,450,617,507.95,39.44,10,Cloudy,1,32.03,Spring,15971.7
2022-12-01,P0010,S059,65,173,309,148.02,57.2,0,Rainy,0,51.61,Autumn,9896.41
2022-06-21,P0010,S098,165,463,635,479.1,14.22,0,Rainy,0,16.03,Spring,6583.06
2022-02-16,P0023,S007,391,79,240,73.47,77.64,10,Rainy,0,62.5,Winter,5520.14
2022-11-07,P0004,S030,233,364,376,308.04,91.8,5,Cloudy,1,107.56,Summer,31743.9
2022-01-17,P0022,S057,330,140,238,178.08,79.0,10,Sunny,0,65.73,Autumn,9953.48
2022-03-13,P0027,S074,104,165,303,209.27,80.76,0,Snowy,0,88.49,Spring,13325.57
2022-08-31,P0017,S031,131,129,219,111.68,74.58,0,Sunny,0,67.15,Summer,9620.35
2022-06-22,P0028,S079,97,294,478,278.61,46.24,0,Snowy,1,44.18,Autumn,13594.0
2022-05-01,P0029,S083,478,454,524,364.1,20.76,20,Foggy,1,17.63,Summer,7540.52
2022-03-18,P0017,S023,418,173,372,209.02,36.96,0,Sunny,0,37.75,Winter,6393.65
2022-03-27,P0010,S087,298,24,109,26.42,15.04,0,Sunny,0,15.01,Summer,361.05
2022-12-11,P0018,S064,124,382,387,347.57,48.47,10,Cloudy,0,55.64,Autumn,16664.97
2022-01-13,P0001,S089,315,241,259,273.65,88.32,10,Foggy,1,103.62,Winter,19156.65
2022-05-19,P0008,S018,197,451,649,429.16,70.89,0,Cloudy,0,63.88,Spring,31970.83
2022-01-20,P0002,S019,123,86,141,70.54,31.23,5,Snowy,0,31.76,Summer,2551.61
2022-04-23,P0028,S012,165,452,499,379.74,56.22,0,Rainy,0,57.64,Autumn,25411.83
2022-03-01,P0006,S040,484,260,408,226.32,56.91,5,Sunny,0,61.38,Summer,14055.68
2022-10-11,P0006,S046,492,223,376,240.89,72.28,0,Foggy,0,86.54,Spring,16118.5
2022-08-22,P0013,S032,102,284,470,341.27,56.61,0,Foggy,1,53.97,Spring,16077.02
2022-08-03,P0020,S017,318,64,85,53.13,69.98,20,Rainy,1,73.26,Winter,3582.88
2022-03-29,P0021,S033,337,376,463,351.71,84.29,0,Rainy,0,98.3,Spring,31691.85
2022-04-13,P0018,S098,214,402,589,329.86,27.84,10,Foggy,0,24.21,Spring,10071.89
2022-07-07,P0004,S011,179,376,499,362.29,77.41,10,Sunny,0,74.59,Spring,26194.24
2022-02-04,P0019,S034,164,130,170,157.62,97.74,5,Foggy,0,105.88,Summer,12070.38
2022-06-16,P0025,S074,291,429,626,487.2,14.6,10,Foggy,0,13.6,Summer,5638.28
2022-11-16,P0010,S084,196,84,136,72.78,16.22,0,Sunny,1,15.8,Summer,1362.44
2022-01-24,P0015,S005,248,33,86,41.37,83.95,20,Foggy,1,72.69,Autumn,2216.29
2022-02-05,P0004,S048,457,215,323,270.89,57.38,20,Cloudy,1,46.99,Spring,9869.5
2022-11-17,P0018,S088,237,369,385,396.86,58.68,0,Rainy,0,63.02,Autumn,21654.2
2022-08-23,P0017,S069,499,193,388,230.47,38.37,15,Rainy,0,33.85,Summer,6294.83
2022-01-02,P0010,S041,111,59,114,56.09,81.75,5,Cloudy,0,80.41,Winter,4582.36
2022-03-11,P0027,S077,231,209,213,179.99,40.55,25,Sunny,0,37.98,Spring,6356.88
2022-01-22,P0029,S054,483,376,517,479.99,20.42,0,Foggy,0,21.72,Spring,7677.54
2022-12-29,P0020,S010,433,417,565,506.52,38.66,20,Rainy,0,37.36,Autumn,12896.81
2022-07-23,P0022,S073,62,335,452,414.99,57.49,10,Rainy,0,62.92,Spring,17332.96
2022-06-01,P0029,S031,241,426,453,350.78,86.68,20,Sunny,1,70.14,Winter,29540.74
2022-07-22,P0004,S022,260,103,227,115.01,25.19,0,Sunny,1,26.87,Summer,2594.97
2022-11-23,P0008,S060,411,38,131,45.61,51.46,0,Sunny,0,44.02,Winter,1955.63
2022-01-09,P0023,S058,394,422,620,450.45,69.31,20,Sunny,0,64.53,Autumn,23400.37
2022-10-06,P0023,S005,269,76,107,63.01,68.43,0,Sunny,0,68.66,Spring,5200.9
2022-02-21,P0005,S098,449,229,407,288.77,46.4,0,Sunny,0,37.26,Winter,10626.08
2022-02-26,P0026,S069,63,319,368,374.03,61.86,0,Sunny,0,72.08,Autumn,19732.79
2022-08-03,P0016,S080,161,59,66,63.81,74.37,5,Cloudy,1,78.64,Summer,4168.5
2022-12-27,P0003,S085,420,472,500,497.66,41.31,0,Snowy,0,37.07,Summer,19496.14
2022-12-10,P0006,S009,87,387,531,311.4,50.48,10,Cloudy,0,50.51,Spring,17580.55
2022-08-07,P0013,S045,171,318,326,406.61,97.42,0,Foggy,0,114.2,Autumn,30979.2
2022-06-18,P0028,S060,338,486,673,460.47,22.94,5,Cloudy,1,24.74,Winter,10592.44
2022-11-30,P0014,S007,194,133,294,121.92,25.73,0,Cloudy,0,20.93,Winter,3421.84
2022-10-25,P0013,S086,67,102,106,84.97,12.31,5,Foggy,1,10.3,Autumn,1192.45
2022-10-08,P0007,S050,485,140,202,153.21,52.39,20,Sunny,1,52.18,Spring,5867.88
2022-02-28,P0018,S053,219,289,385,246.28,14.48,5,Foggy,0,15.26,Summer,3974.58
2022-06-13,P0019,S081,435,288,319,309.64,90.84,10,Rainy,0,84.91,Winter,23545.12
2022-06-05,P0023,S040,163,387,437,493.39,57.34,25,Snowy,0,59.24,Winter,16642.05
2022-08-12,P0004,S035,337,89,249,107.06,55.34,20,Snowy,1,47.5,Winter,3940.24
2022-12-04,P0012,S011,385,455,649,542.55,44.51,5,Snowy,0,35.71,Summer,19239.42
2022-08-05,P0010,S018,198,467,509,388.09,42.89,15,Cloudy,0,47.98,Winter,17025.88
2022-03-21,P0016,S036,298,220,383,192.79,73.35,0,Rainy,0,70.09,Winter,16137.03
2022-11-23,P0007,S091,498,180,276,196.37,68.5,0,Sunny,0,58.92,Winter,12329.69
2022-10-13,P0001,S032,110,471,603,416.96,27.75,10,Rainy,0,32.94,Autumn,11762.0
2022-04-27,P0003,S064,136,316,386,270.21,81.52,25,Foggy,0,70.62,Autumn,19319.16
2022-06-18,P0017,S012,295,422,584,490.36,81.63,10,Rainy,1,65.69,Summer,31004.18
2022-12-09,P0025,S054,267,337,388,360.28,35.9,20,Sunny,0,41.98,Winter,9678.24
2022-04-24,P0015,S100,129,146,268,164.14,14.82,20,Foggy,1,16.44,Winter,1731.09
2022-10-20,P0010,S030,110,220,270,202.74,15.97,10,Cloudy,0,15.76,Spring,3162.01
2022-10-31,P0021,S072,100,254,316,277.54,50.25,0,Snowy,1,56.63,Winter,12762.88
2022-02-19,P0013,S090,127,10,84,10.87,83.45,10,Sunny,0,95.92,Spring,751.03
2022-05-22,P0025,S042,216,399,429,336.87,64.41,0,Sunny,0,61.01,Autumn,25699.1
2022-10-09,P0012,S053,465,119,260,135.28,89.64,10,Snowy,0,90.95,Winter,9600.71
2022-11-05,P0003,S022,170,425,619,413.07,64.73,0,Rainy,1,59.17,Winter,27509.02
2022-03-05,P0027,S006,124,198,356,188.23,34.84,5,Sunny,0,37.56,Autumn,6553.55
2022-10-27,P0013,S014,466,62,96,58.65,48.46,10,Rainy,1,44.84,Spring,2704.15
2022-06-11,P0007,S073,210,458,508,421.5,50.13,0,Foggy,0,47.8,Summer,22961.68
2022-10-30,P0014,S005,484,117,142,114.22,24.58,0,Sunny,1,21.8,Spring,2875.48
2022-12-08,P0012,S045,360,234,272,230.13,23.16,0,Foggy,0,19.76,Autumn,5419.44
2022-03-03,P0014,S002,150,434,563,559.65,12.32,0,Foggy,0,12.53,Winter,5346.59
2022-07-21,P0011,S068,370,486,526,540.69,97.5,0,Rainy,0,116.52,Winter,47385.13
2022-12-11,P0022,S075,411,313,452,327.8,23.22,10,Foggy,1,22.52,Winter,6541.31
2022-03-02,P0006,S005,326,416,460,448.24,71.17,0,Rainy,1,65.98,Autumn,29605.77
2022-07-03,P0028,S055,172,454,596,478.08,36.66,0,Rainy,0,32.54,Winter,16641.8
2022-02-05,P0010,S080,266,13,16,12.58,54.13,0,Snowy,0,61.21,Winter,703.64
2022-08-20,P0002,S040,213,420,473,373.67,99.36,0,Cloudy,0,93.37,Spring,41729.25
2022-09-30,P0014,S055,134,459,592,506.24,29.42,0,Rainy,0,25.5,Autumn,13501.66
2022-04-23,P0024,S071,298,444,599,551.06,17.35,10,Cloudy,0,20.78,Summer,6932.7
2022-03-06,P0015,S024,191,468,603,519.5,60.29,20,Snowy,0,70.28,Spring,22572.88
2022-10-29,P0005,S098,371,403,527,499.84,19.65,0,Rainy,0,18.55,Autumn,7918.85
2022-06-29,P0010,S082,458,41,110,36.98,70.15,0,Foggy,0,57.92,Winter,2875.96
2022-02-19,P0013,S006,307,362,436,309.41,97.95,10,Rainy,0,115.93,Spring,31912.19
2022-06-28,P0006,S053,102,302,338,250.99,22.11,15,Cloudy,0,26.15,Spring,5674.71
2022-11-22,P0021,S017,215,232,400,199.97,42.09,15,Cloudy,0,49.17,Summer,8300.46
2022-09-21,P0018,S015,473,89,274,99.62,60.3,0,Rainy,1,61.15,Winter,5367.12
2022-04-08,P0011,S079,357,86,181,84.72,53.6,10,Rainy,1,42.88,Winter,4148.61
2022-06-09,P0021,S007,145,80,82,103.6,86.15,15,Rainy,0,86.14,Spring,5858.23
2022-08-11,P0004,S035,376,480,625,494.58,68.7,0,Cloudy,0,80.38,Summer,32974.09
2022-12-06,P0026,S042,436,74,118,81.78,72.08,5,Snowy,0,57.85,Winter,5067.17
2022-01-20,P0012,S079,202,127,301,151.13,84.27,0,Cloudy,0,89.1,Spring,10702.15
2022-10-31,P0001,S019,209,19,144,16.4,35.81,20,Snowy,0,37.5,Autumn,544.24
2022-10-26,P0010,S020,492,459,537,542.57,78.41,0,Foggy,0,81.23,Autumn,35988.46
2022-08-02,P0010,S098,211,64,212,60.84,65.02,0,Snowy,0,64.42,Winter,4161.58
2022-08-09,P0010,S100,466,347,360,404.98,65.01,5,Sunny,0,64.82,Spring,21430.26
2022-09-22,P0011,S050,476,87,137,96.49,60.97,5,Cloudy,0,51.59,Winter,5039.36
2022-11-21,P0008,S046,209,168,271,163.59,87.1,0,Snowy,1,100.4,Autumn,14633.5
2022-01-12,P0013,S060,393,261,299,221.67,58.74,5,Rainy,0,62.74,Summer,14564.73
2022-09-25,P0028,S022,426,106,149,125.19,23.12,10,Sunny,0,20.57,Spring,2205.78
2022-09-11,P0016,S002,76,494,625,477.39,97.85,10,Rainy,0,114.01,Spring,43504.3
2022-06-01,P0024,S021,257,329,465,316.21,35.71,0,Cloudy,0,42.48,Summer,11747.13
2022-07-18,P0005,S048,187,60,127,72.83,65.23,10,Sunny,0,68.29,Winter,3522.34
2022-05-16,P0014,S038,342,69,173,79.28,52.49,10,Snowy,0,60.1,Autumn,3259.92
2022-08-09,P0023,S078,456,57,117,65.65,20.61,20,Cloudy,0,18.42,Summer,939.77
2022-08-14,P0006,S064,378,395,479,402.38,74.46,10,Cloudy,0,66.71,Summer,26469.45
2022-05-04,P0019,S025,333,96,124,92.51,54.78,15,Foggy,1,55.82,Spring,4469.77
2022-05-25,P0007,S035,203,83,208,77.44,11.66,0,Cloudy,0,12.09,Spring,967.49
2022-10-16,P0016,S069,328,407,470,406.98,88.7,0,Rainy,0,74.56,Autumn,36101.02
2022-11-11,P0027,S084,78,463,492,432.28,22.26,25,Snowy,0,21.06,Winter,7730.01
2022-02-05,P0011,S016,365,198,328,179.84,32.7,0,Snowy,0,32.18,Winter,6473.68
2022-09-06,P0002,S099,137,485,665,556.45,77.49,5,Sunny,0,66.26,Autumn,35704.42
2022-08-02,P0004,S024,68,18,67,22.53,44.12,5,Snowy,0,51.64,Spring,754.38
2022-06-29,P0009,S013,470,217,374,278.1,84.07,10,Snowy,0,94.94,Summer,16418.24
2022-01-25,P0006,S074,232,170,256,161.01,82.06,10,Snowy,0,72.51,Spring,12555.81
2022-05-09,P0018,S029,376,183,326,195.85,49.61,0,Snowy,0,49.38,Summer,9078.06
2022-01-12,P0030,S009,245,462,512,402.33,11.93,15,Rainy,0,12.05,Autumn,4684.99
2022-01-08,P0027,S092,364,70,149,58.08,53.36,25,Foggy,1,49.15,Spring,2801.5
2022-07-08,P0019,S047,473,480,490,457.8,25.59,10,Snowy,0,22.13,Autumn,11054.7
2022-07-22,P0024,S054,283,10,86,9.77,74.45,0,Sunny,0,74.87,Autumn,744.46
2022-05-30,P0012,S081,386,428,479,449.71,37.59,20,Snowy,0,40.63,Winter,12872.3
2022-10-25,P0029,S067,296,285,449,361.09,45.64,0,Foggy,0,44.06,Winter,13007.83
2022-03-01,P0010,S089,243,248,431,223.74,17.78,5,Sunny,0,14.91,Winter,4190.08
2022-07-15,P0026,S084,280,258,295,283.43,28.2,25,Foggy,1,26.96,Autumn,5457.26
2022-06-02,P0003,S071,417,460,497,501.39,44.56,5,Foggy,1,49.58,Autumn,19474.48
2022-12-14,P0011,S080,367,135,325,150.38,32.49,5,Rainy,0,28.56,Spring,4166.8
2022-03-08,P0015,S010,262,102,234,105.44,98.35,0,Foggy,0,98.34,Autumn,10031.48
2022-11-26,P0018,S087,116,265,355,227.16,51.25,15,Sunny,0,58.09,Spring,11543.55
2022-08-13,P0025,S031,108,260,400,259.54,96.88,0,Foggy,1,100.25,Summer,25187.56
2022-06-15,P0030,S071,244,448,600,372.26,52.41,15,Cloudy,1,58.78,Autumn,19956.29
2022-02-28,P0010,S013,223,308,424,399.96,76.31,5,Sunny,0,64.03,Summer,22328.74
2022-09-05,P0014,S083,474,204,335,215.58,94.66,0,Foggy,0,95.71,Winter,19309.84
2022-12-05,P0006,S064,123,38,83,44.77,23.76,0,Snowy,1,23.12,Summer,902.7
2022-07-03,P0007,S020,104,82,127,90.56,34.04,20,Foggy,1,40.71,Autumn,2233.07
2022-06-11,P0008,S072,486,295,386,332.93,47.64,5,Foggy,1,54.49,Winter,13350.24
2022-05-17,P0019,S092,407,0,40,0.0,21.55,0,Foggy,0,24.41,Spring,0.0
2022-05-09,P0012,S031,96,351,521,329.83,69.24,20,Rainy,1,56.28,Summer,19443.31
2022-05-10,P0018,S070,55,250,266,243.46,27.4,5,Sunny,1,24.14,Summer,6507.62
2022-04-24,P0002,S097,118,209,223,189.08,25.47,15,Snowy,0,24.57,Spring,4525.06
2022-02-19,P0007,S063,185,420,618,360.55,40.11,5,Snowy,1,44.61,Spring,16002.96
2022-11-03,P0023,S035,481,92,291,90.87,10.92,5,Foggy,1,12.02,Autumn,954.78
2022-11-02,P0027,S088,448,55,131,59.23,89.68,0,Sunny,1,101.9,Autumn,4932.21
2022-04-16,P0026,S052,310,372,543,458.36,46.3,25,Foggy,1,38.81,Spring,12916.89
2022-05-26,P0014,S084,97,498,634,408.93,26.65,15,Cloudy,0,28.29,Autumn,11281.67
2022-08-23,P0030,S020,98,131,251,139.13,71.73,0,Foggy,0,72.49,Winter,9397.28
2022-03-29,P0018,S081,198,169,299,189.88,85.42,5,Foggy,0,87.22,Winter,13713.58
2022-08-17,P0028,S035,469,430,455,453.09,87.57,10,Foggy,1,72.23,Summer,33891.27
2022-06-19,P0021,S094,333,140,269,166.1,44.0,0,Foggy,0,41.98,Autumn,6159.69
2022-05-24,P0002,S081,255,404,442,434.89,18.18,10,Cloudy,0,19.76,Autumn,6611.14
2022-04-13,P0007,S091,482,376,421,399.54,72.34,5,Rainy,0,70.65,Spring,25838.72
2022-12-21,P0006,S047,397,27,147,29.09,60.73,5,Sunny,1,66.83,Spring,1557.65
2022-02-20,P0001,S001,147,193,282,239.76,26.0,0,Sunny,0,22.6,Spring,5018.68
2022-09-21,P0003,S008,399,61,142,74.81,67.72,0,Sunny,0,63.78,Summer,4130.78
2022-10-09,P0021,S029,261,346,544,363.26,21.42,10,Cloudy,0,24.59,Summer,6670.26
2022-08-27,P0011,S029,138,459,578,378.18,52.45,0,Snowy,0,61.8,Summer,24073.02
2022-10-10,P0010,S042,450,71,137,65.76,62.0,0,Cloudy,0,73.14,Spring,4402.33
2022-05-04,P0013,S054,196,195,359,165.44,97.28,20,Cloudy,0,94.46,Spring,15175.52
2022-08-06,P0017,S070,453,416,565,426.77,36.67,15,Snowy,0,41.67,Winter,12967.8
2022-05-17,P0029,S073,161,282,293,364.83,76.21,10,Cloudy,1,89.73,Autumn,19342.33
2022-06-23,P0016,S023,437,413,579,451.6,21.51,0,Rainy,0,22.75,Summer,8884.67
2022-12-18,P0020,S041,376,5,56,6.25,67.6,5,Foggy,1,70.67,Summer,321.1
2022-12-10,P0017,S046,101,50,170,43.23,69.03,10,Snowy,0,76.19,Autumn,3106.25
2022-02-26,P0005,S083,137,245,298,280.03,74.17,25,Snowy,0,77.68,Autumn,13628.52
2022-04-17,P0022,S077,488,27,101,21.63,87.68,0,Rainy,0,87.62,Spring,2367.32
2022-10-03,P0001,S082,162,165,258,188.06,29.68,10,Foggy,1,24.41,Spring,4407.7
2022-04-10,P0013,S033,138,167,341,144.16,85.36,20,Foggy,0,95.84,Autumn,11404.46
2022-11-13,P0028,S033,152,403,444,403.38,25.18,5,Sunny,0,22.65,Spring,9640.02
2022-03-06,P0024,S010,479,270,288,271.38,61.69,0,Foggy,0,51.22,Winter,16655.1
2022-12-30,P0002,S070,284,167,204,185.41,92.76,5,Rainy,0,100.41,Summer,14716.86
2022-07-20,P0024,S030,450,83,226,74.76,72.11,5,Snowy,0,79.41,Autumn,5685.84
2022-11-19,P0011,S016,220,189,385,214.25,52.7,10,Rainy,1,44.37,Autumn,8963.58
2022-11-04,P0020,S065,448,383,416,316.12,75.43,5,Foggy,0,71.89,Summer,27444.57
2022-10-06,P0019,S092,489,472,633,400.42,12.29,20,Sunny,1,10.49,Winter,4642.42
2022-07-01,P0019,S091,55,473,584,452.4,98.92,5,Cloudy,1,84.8,Autumn,44449.02
2022-05-26,P0013,S078,124,60,150,58.66,94.96,25,Cloudy,0,112.46,Autumn,4273.37
2022-12-06,P0012,S007,359,155,307,130.07,68.24,0,Sunny,1,73.92,Spring,10576.79
2022-03-24,P0025,S021,314,93,104,104.1,14.58,25,Sunny,0,16.58,Autumn,1016.98
